URL,Green Hosting,Bytes,Cleaner Than %,Stats_Adjusted Bytes,Stats_Energy,Stats_CO2_Grid_Grams,Stats_CO2_Grid_Litres,Stats_CO2_Renewable_Grams,Stats_CO2_Renewable_Litres
unknown,2277333,0.43,1719386.415,0.0012970557400491,0.5732986371017061,0.3188687019559689,0.4970317595868186,0.2764490646821884,1651685161
unknown,2482591,0.4,1874356.205,0.0014139604997355,0.6249705408831128,0.3476086148391872,0.5418296634986625,0.301365658837956,1651685019
True,903955,0.8,682486.025,0.000514847859973,0.2275627541081049,0.1265704038349279,0.1972896999416873,0.1097325311075664,1651678664
unknown,1208402,0.67,912343.51,0.0006882457464002,0.3042046199088916,0.1691986095933255,0.2637357700205595,0.1466898352854351,1651684857
unknown,1186227,0.67,895601.385,0.0006756159680429,0.2986222578749992,0.1660936998300745,0.2588960389540717,0.1439979768662546,1651679083
True,172761,0.96,130434.555,9.839608292095364e-05,0.0434910686510615,0.0241897323837204,0.0377053789753094,0.0209717317860671,1651684864
unknown,4451574,0.22,3360938.37,0.0025353953984566,1.1206447661178187,0.6233026189147306,0.9715635166885704,0.5403836279821828,1651684985
unknown,1274757,0.65,962441.535,0.0007260382579173,0.320908909999486,0.1784895357417141,0.2782178604339436,0.1547447739733594,1651684899
unknown,1772945,0.53,1338573.475,0.0010097813929896,0.4463233757014386,0.2482450615651401,0.3869482297936455,0.2152206054112256,1651686101
True,6152270,0.18,4644963.85,0.00350402735034,1.548780088850297,0.861431485418535,1.342743280650303,0.7468338126976984,1651685580
unknown,3176448,0.32,2398218.24,0.0018091469764709,0.7996429636001587,0.4447614163544082,0.6932651213836671,0.3855940605135955,1651685001
unknown,949741,0.75,717054.455,0.0005409252909477,0.2390889785989187,0.1329812898967186,0.2072825714911893,0.1152905662633994,1651685697
unknown,2112690,0.46,1595080.95,0.00120328326663,0.5318512038504705,0.2958156395816316,0.4610981477726251,0.256462789791134,1651685017
unknown,2561379,0.39,1933841.145,0.0014588342303875,0.644804729831312,0.3586403907321756,0.5590252770845221,0.3109298591144111,1651678709
True,489387,0.9,369487.185,0.0002787305227015,0.1231988910340704,0.0685232231931499,0.1068095362992212,0.0594074640896268,1651684846
unknown,7385173,0.12,5575805.615,0.0042062276491429,1.8591526209211908,1.034060687756366,1.6118264351515843,0.8964978632313111,1651686241
True,2285403,0.48,1725479.265,0.0013016520111355,0.5753301889219321,0.3199986510783785,0.4987930506671593,0.2774286947810739,1651684946
True,2128347,0.51,1606901.985,0.0012122007159981,0.5357927164711991,0.2980079089012808,0.4645153143705057,0.2583634178528752,1651686176
unknown,7314903,0.12,5522751.765,0.004166205348121,1.8414627638694832,1.0242215892642064,1.5964898893999682,0.8879676764842621,1651678729
unknown,4616054,0.21,3485120.77,0.0026290750351734,1.1620511655466632,0.646332858277054,1.0074615534784646,0.5603501160447218,1651684881
unknown,1799853,0.52,1358889.015,0.0010251068530138,0.4530972290321253,0.252012678787668,0.3928209460749104,0.2184870102068651,1651685292
unknown,2603225,0.39,1965434.875,0.0014826676330994,0.6553390938299708,0.3644996039882296,0.5681582370037215,0.3160096114214698,1651685009
True,1030018,0.76,777663.59,0.000586647082027,0.2592980102559551,0.1442215533043622,0.2248031618327647,0.1250355186113837,1651685667
unknown,2060498,0.47,1555675.99,0.0011735572963021,0.518712324965559,0.2885077951458438,0.4497071559429914,0.2501271201354917,1651686105
unknown,1777147,0.53,1341745.985,0.0010121746434364,0.4473811923989095,0.2488334192122734,0.3878653233648464,0.2157306928555275,1651686310
unknown,1874589,0.5,1415314.695,0.0010676727657672,0.4719113624691032,0.2624770998053151,0.4091322038419918,0.2275593317769157,1651685071
unknown,2035394,0.47,1536722.47,0.0011592593050561,0.5123926128348336,0.2849927712587344,0.44422816569753,0.2470797057609661,1651686262
True,2325539,0.48,1755781.945,0.0013245114827994,0.5854340753973463,0.3256184327360039,0.5075528002087402,0.2823008674761012,1651685078
True,16948926,0.04,12796439.13,0.0096532662355341,4.266743676106073,2.373162832650197,3.6991316214566687,2.057457007854199,1651684912
unknown,815757,0.79,615896.535,0.000464614660805,0.2053596800758503,0.1142210540581879,0.178040338020511,0.0990260360070082,1651684935
unknown,7472107,0.12,5641440.785,0.0042557409367058,1.881037494023983,1.0462330541761389,1.6307999269456794,0.9070509193671868,1651685354
unknown,2390158,0.41,1804569.29,0.0013613152549602,0.6017013426924125,0.3346662868055197,0.5216560057007523,0.2901450703707584,1651685199
True,36081,0.99,27241.155,2.0549945114180445e-05,0.0090830757404677,0.0050520067268481,0.0078747389677539,0.0043799298138647,1651678703
unknown,3454524,0.29,2608165.62,0.001967525251396,0.8696461611170323,0.4836971948132932,0.7539556763349475,0.4193501471774977,1651684818
unknown,465946,0.89,351789.23,0.0002653796936385,0.1172978245882317,0.0652410500359744,0.1016934986022859,0.0565619239225914,1651684824
unknown,3008634,0.33,2271518.67,0.0017135684589855,0.7573972588716075,0.421264355384388,0.6566394334832579,0.3652228529033879,1651686139
unknown,26714579,0.01,20169507.145,0.0152152970316354,6.725161287982855,3.740534708376064,5.830501822522693,3.2429251136871216,1651684917
unknown,360454,0.91,272142.77,0.0002052966912277,0.0907411375226453,0.0504702206900953,0.0786696920784562,0.0437560827340373,1651685076
True,1840034,0.58,1389225.67,0.0010479919544421,0.4632124438634142,0.2576387612768309,0.401590516942218,0.2233646455232616,1651678720
True,840647,0.82,634688.485,0.0004787907682824,0.2116255195808597,0.1177061139908741,0.1834726224058494,0.1020474725821334,1651685229
True,2443492,0.46,1844836.46,0.001391691651754,0.615127710075304,0.342134032343884,0.533296240952164,0.2966193692175936,1651678662
True,1957140,0.55,1477640.7,0.0011146897142753,0.4926928537096828,0.2740357652333255,0.4271490985102952,0.2375803285914261,1651684961
True,2914690,0.39,2200590.95,0.0016600626236759,0.7337476796647535,0.4081104594295358,0.63613599739261,0.3538188417497696,1651686067
unknown,343,1.0,258.965,1.953557599335909e-07,8.634724589064718e-05,4.802633816437795e-05,7.486032720655204e-05,4.163731399228424e-05,1651685419
unknown,2881517,0.35,2175545.335,0.0016411689308937,0.7253966674550436,0.4034656264384951,0.6288959343184903,0.3497919186679442,1651678795
unknown,3261847,0.31,2462694.485,0.0018577860042918,0.8211414138969966,0.4567188544095094,0.7119035968446359,0.3959607805649864,1651679087
unknown,6739241,0.13,5088126.955,0.0038383368715178,1.6965448972108776,0.94361827182869,1.47085068916563,0.8180871533139232,1651686668
unknown,2144915,0.45,1619410.825,0.0012216370257083,0.539963565363083,0.3003277350549467,0.468131308251433,0.260374633649447,1651684877
True,2516076,0.45,1899637.38,0.0014330318922176,0.6334000963602215,0.3522971335955551,0.549137821097821,0.305430456094608,1651685270
unknown,2394393,0.41,1807766.715,0.0013637273005675,0.6027674668508582,0.3352592650624473,0.5225803015774863,0.2906591637373978,1651685596
unknown,291001,0.93,219705.755,0.0001657397128175,0.0732569530653767,0.0407455172949625,0.0635114579517022,0.0353250729127367,1651685064
unknown,3550753,0.28,2680818.515,0.0020223325091879,0.8938709690610879,0.4971710329917769,0.7749578175208347,0.4310315381050881,1651686272
True,3211215,0.36,2424467.325,0.0018289485324639,0.8083952513490805,0.4496294388003585,0.7008530776401983,0.3898144817834782,1651684849
True,12523129,0.07,9454962.395,0.0071325521356891,3.1525880439746192,1.7534694700586828,2.733193978396096,1.520202490783908,1651678737
True,2425810,0.46,1831486.55,0.0013816208629868,0.6106764214402065,0.3396582256050428,0.5294371146965772,0.2944729231942362,1651678682
True,5216734,0.22,3938634.17,0.002971192521695,1.313267094589211,0.7304391580105191,1.1385609743135423,0.6332676139131922,1651685401
True,1737000,0.59,1311435.0,0.000989308906719,0.4372745367698372,0.2432120973513833,0.3791031730547548,0.2108571848530546,1651685470
True,6171128,0.18,4659201.64,0.0035147679302841,1.553527425185591,0.8640719538882256,1.3468590708848838,0.7491230152261722,1651685206
True,3617273,0.32,2731041.115,0.002060218996508,0.910616796456557,0.5064850621891369,0.7894759194618839,0.4391065064046997,1651685594
True,2638697,0.43,1992216.235,0.0015028707220684,0.6642688591542655,0.3694663394616024,0.5759000606966393,0.3203156137594707,1651685122
unknown,3680134,0.27,2778501.17,0.0020960214992053,0.9264415026487782,0.5152867637732503,0.803195438495502,0.4467373028911981,1651685671
True,3656013,0.32,2760289.815,0.0020822833759244,0.9203692521586084,0.5119093780506179,0.7979309896542506,0.4438092164456941,1651686190
True,6663,1.0,5030.565,3.794913785532117e-06,0.0016773518932051,0.0009329431230007,0.0014542109626159,0.0008088321374069,1651685232
unknown,4253611,0.23,3211476.305,0.0024226455083582,1.070809314694349,0.5955841408329967,0.9283577588028836,0.5163525854461638,1651685470
unknown,6583619,0.14,4970632.345,0.00374970231154,1.65736842170069,0.9218283161499236,1.436885925782137,0.7991959519200244,1651678747
unknown,2399892,0.41,1811918.46,0.00136685925778,0.6041517919387668,0.336029226676342,0.5237804675813019,0.2913266960687201,1651684890
unknown,1234438,0.66,932000.69,0.0007030745585449,0.3107589548768475,0.1728441307025026,0.2694181708344073,0.1498503866180973,1651685549
unknown,2734255,0.36,2064362.525,0.0015572958115953,0.6883247487251647,0.3828462252409365,0.5967557550033555,0.3319155509328663,1651686189
unknown,920678,0.76,695111.89,0.0005243724499829,0.2317726228924468,0.1289119328527789,0.2009395228334516,0.1117625625999658,1651685191
unknown,3321571,0.3,2507786.105,0.0018918018276337,0.8361764078141191,0.4650813180262129,0.7249384603492545,0.4032107716462552,1651685515
True,1072355,0.75,809628.025,0.0006107601339463,0.269955979204271,0.1501495156334155,0.2340432833282277,0.1301748741871602,1651684889
unknown,7444477,0.12,5620580.135,0.0042400042613502,1.8740818835168147,1.0423643436120522,1.6247696329494197,0.903696869846467,1651685201
unknown,5064910,0.19,3824007.05,0.0028847211138345,1.2750467323148624,0.7091809925135264,1.105425130821392,0.6148374577628581,1651685573
unknown,4772208,0.2,3603017.04,0.0027180125959217,1.2013615673974158,0.6681973037864426,1.0415424267572166,0.5793058977623637,1651684960
unknown,2089018,0.46,1577208.59,0.001189800871443,0.5258919851778076,0.2925011221558965,0.4559316939369589,0.2535892081677365,1651678734
unknown,1318656,0.64,995585.28,0.0007510409474372,0.3319600987672806,0.1846362069343614,0.2877988910579682,0.1600737432064418,1651678689
unknown,3618779,0.27,2732178.145,0.0020610767392907,0.9109959187665024,0.5066959300179285,0.7898046064962075,0.4392893221331905,1651684944
unknown,4800792,0.2,3624597.96,0.0027342926222831,1.2085573390491309,0.6721995919791264,1.0477809328588843,0.5827757548561114,1651684892
unknown,10188429,0.08,7692263.895,0.0058028230024036,2.564847767062392,1.4265683280401025,2.2236417745210604,1.2367895549886136,1651684898
True,841937,0.82,635662.435,0.0004795254881959,0.2119502657826059,0.1178867378282853,0.1837541670766846,0.1022040677280519,1651685501
unknown,3338973,0.3,2520924.615,0.0019017131423112,0.8405572089015507,0.4675179195910424,0.7287364761336521,0.4053232280255372,1651684905
unknown,3419787,0.29,2581939.185,0.0019477407819125,0.8609014256053605,0.4788333729217014,0.7463742676289009,0.4151333676551946,1651686194
True,243565,0.95,183891.575,0.000138722523814,0.0613153555258177,0.0341036007434598,0.0531584711255505,0.0295667416400312,1651685253
unknown,5786163,0.16,4368553.065,0.0032955109911505,1.4566158580885271,0.8101697402688386,1.262839811808877,0.7023915033280973,1651685153
unknown,956287,0.74,721996.685,0.0005446535673458,0.2407368767668493,0.1338978508577215,0.2087112470069155,0.1160851955852464,1651685400
True,3000608,0.39,2265459.04,0.0017089972481131,0.7553767836660148,0.4201405670750373,0.6548877454769613,0.3642485640342858,1651686346
unknown,5221755,0.18,3942425.025,0.0029740522338543,1.3145310873636045,0.7311421907916367,1.1396568160129712,0.6338771210664145,1651684980
unknown,8962218,0.09,6766474.59,0.0051044341343455,2.256159887380712,1.2548761293611517,1.9560191602811967,1.0879378569484015,1651685578
unknown,7785560,0.12,5878097.8,0.0044342681933194,1.9599465414471928,1.0901222663529284,1.6992115716800098,0.9451014761684212,1651684976
unknown,2265424,0.43,1710395.12,0.0012902729652822,0.5703006506547332,0.3172012218941625,0.4944326002961398,0.2750034122847128,1651684899
True,1568356,0.63,1184108.78,0.0008932576624676,0.3948198868107051,0.2195988210441141,0.3422963362576068,0.1903852222264808,1651678655
True,1026639,0.76,775112.445,0.000584722571494,0.2584473766003735,0.1437484308651277,0.2240656893965229,0.124625336442346,1651685353
True,1464052,0.65,1105359.26,0.0008338512858375,0.3685622683402151,0.2049943336508276,0.3195318127329647,0.1777235942420749,1651685232
True,3613434,0.32,2728142.67,0.0020580324928276,0.90965036182981,0.5059475312497401,0.7886380512515456,0.4386404841061095,1651684915
True,744510,0.84,562105.05,0.0004240359091199,0.1874238718310371,0.1042451575124228,0.1624905603747815,0.0903772496804534,1651684820
unknown,1014699,0.72,766097.745,0.0005779221406672,0.255441586174909,0.1420766102304843,0.2214597643036768,0.123175920905705,1651685219
unknown,8959274,0.09,6764251.87,0.0051027573782019,2.255418761165254,1.254463914960114,1.9553766273269804,1.0875804801192663,1651685719
True,3111771,0.37,2349387.105,0.0017723101703915,0.783361095313076,0.4357054412131327,0.6791492572940515,0.3777428169069514,1651685174
unknown,4412353,0.22,3331326.515,0.002513057065336,1.110771222878527,0.6178109541650365,0.9630034674367682,0.5356225285883304,1651685198
True,801724,0.83,605301.62,0.0004566221611574,0.2018269952315837,0.1122561747478068,0.1749776121555269,0.097322547880904,1651678721
unknown,4550419,0.21,3435566.345,0.002591692599887,1.1455281291500663,0.6371427454332669,0.9931366042767094,0.5523825792987056,1651686143
True,5670931,0.19,4281552.905,0.0032298805686179,1.4276072113291365,0.7940351309412654,1.2376902338944007,0.6884033080920655,1651685173
True,5125418,0.22,3869690.59,0.0029191834646277,1.2902790913654492,0.7176532306174627,1.1186311036453398,0.6221826198475379,1651685225
unknown,5625670,0.17,4247380.85,0.0032041021515615,1.4162131509901956,0.7876977545807466,1.2278119444783775,0.6829090035188735,1651685663
unknown,6542873,0.14,4939869.115,0.0037264954141806,1.6471109730678613,0.9161231232203444,1.4279930427140373,0.7942497303575474,1651685055
True,2681691,0.43,2024676.705,0.0015273579685483,0.6750922220983543,0.3754862939311046,0.5852835735477137,0.3255347236072383,1651685374
unknown,4508793,0.22,3404138.715,0.0025679844982456,1.1350491482245737,0.6313143362425077,0.9840516597277298,0.5473295331405632,1651684986
True,7389100,0.14,5578770.5,0.0042084642732515,1.860141208777204,1.0346105403218808,1.6126835095100107,0.8969745679894677,1651686022
unknown,792992,0.79,598708.96,0.0004516488477587,0.1996287907093763,0.111033533392555,0.1730718384611607,0.0962625565520975,1651686033
unknown,2995136,0.33,2261327.68,0.0017058806687593,0.7539992555916311,0.4193743859600651,0.6536934722685815,0.363584309275785,1651684880
True,3868696,0.3,2920865.48,0.0022034170467406,0.973910334659368,0.5416889281375403,0.8443494123110177,0.4696271431273879,1651678717
unknown,2948736,0.34,2226295.68,0.0016794535338878,0.7423184619784357,0.4128775285524058,0.6435665941858294,0.3579517396861582,1651685097
unknown,7075733,0.13,5342178.415,0.0040299859979655,1.7812538111007774,0.9907333697342522,1.5442906344204026,0.8589344508646277,1651686171
unknown,1229483,0.66,928259.665,0.0007002524367067,0.3095115770244039,0.1721503391409734,0.2683367337460444,0.1492488913095498,1651684989
unknown,4068625,0.24,3071811.875,0.0023172866727691,1.0242407093639487,0.5696826825482282,0.8879842530051248,0.4938968415214503,1651686021
unknown,1476238,0.6,1114559.69,0.0008407918260432,0.3716299871111289,0.2067005988312098,0.3221914277397841,0.1792028721088679,1651678653
unknown,6187037,0.15,4671212.935,0.003523828906333,1.5575323765992186,0.8662995078644852,1.350331236906834,0.751054233967581,1651685382
unknown,1119126,0.69,844940.13,0.0006373985719867,0.2817301688181237,0.1566983198966403,0.2442511327853054,0.1358524800551868,1651684869
unknown,664204,0.84,501474.02,0.0003782976010814,0.1672075396779924,0.0930008335688993,0.1449636407344043,0.0806287769764756,1651678725
unknown,500104,0.88,377578.52,0.0002848343934863,0.1258968019209802,0.0700238012284492,0.109148539583981,0.0607084177166102,1651679103
unknown,4917968,0.19,3713065.84,0.0028010302506387,1.2380553707823156,0.6886063972291239,1.0733547920447588,0.5969999353352947,1651684986
True,5588560,0.2,4219362.8,0.0031829661391675,1.406871033512056,0.7825016688394054,1.2197126245290042,0.678404161763032,1651686000
True,2698150,0.43,2037103.25,0.0015367321972735,0.679235631194897,0.3777908580706016,0.588875777995214,0.3275327077209379,1651684990
unknown,5718597,0.16,4317540.735,0.0032570287541951,1.439606709354278,0.8007092517428492,1.2480934186076005,0.6941895594295473,1651684918
unknown,1420305,0.62,1072330.275,0.0008089351679664,0.3575493442411535,0.1988689452669295,0.3099839563647285,0.1724130765300619,1651684865
True,2909135,0.4,2196396.925,0.0016568987716455,0.7323492570673115,0.4073326567808386,0.6349236092945562,0.353144511489632,1651684856
unknown,1104869,0.69,834176.095,0.0006292784930672,0.2781410939357244,0.1547020764470498,0.2411395185433701,0.1341218002138224,1651686650
unknown,1026790,0.72,775226.45,0.0005848085735924,0.2584853895278647,0.1437695736553983,0.2240986454006284,0.1246436665718295,1651685220
True,5096780,0.22,3848068.9,0.002902872682549,1.2830697256866843,0.7136433814269336,1.1123808119528,0.6187062076081472,1651685145
True,170889,0.96,129021.195,9.732988472096624e-05,0.043019809046667,0.0239276177917562,0.0372968118250742,0.0207444867371063,1651686084
True,1142372,0.73,862490.86,0.0006506383387371,0.2875821457218379,0.1599531894504862,0.2493246114040911,0.1386743488629554,1651685036
unknown,5146050,0.18,3885267.75,0.0029309344268403,1.2954730166634547,0.7205420918682134,1.1231340723652394,0.6246871710495461,1651678767
unknown,5526091,0.17,4172198.705,0.0031473869001958,1.3911450098865668,0.7737548544989082,1.2060786601550506,0.670820950778239,1651685606
unknown,3579355,0.28,2702413.025,0.002038622787455,0.9010712720551528,0.5011758415170758,0.7812002521527932,0.4345035802473835,1651678716
unknown,8274660,0.11,6247368.3,0.0047128352550789,2.083073182744905,1.158605304242716,1.8059584697462616,1.0044741008728706,1651684988
unknown,1564537,0.58,1181225.435,0.0008910825497936,0.3938584870087914,0.2190640904742897,0.341462833080925,0.1899216277596105,1651684821
unknown,1938718,0.49,1463732.09,0.0011041974582709,0.4880552765557543,0.2714563448203105,0.4231284660094233,0.2353440527944411,1651684978
unknown,3327943,0.3,2512596.965,0.001895431002276,0.837780503006,0.4659735157719371,0.7263291600721702,0.403984278832141,1651685084
True,170829,0.96,128975.895,9.729571170173586e-05,0.0430047045721672,0.0239192166830394,0.0372837167241051,0.0207372032419472,1651684856
True,311620,0.94,235273.1,0.0001774832708761,0.0784476057272404,0.0436325583054911,0.0680115893997252,0.0378280460241271,1651685446
True,1522947,0.64,1149824.985,0.0008673949519637,0.3833885687679984,0.2132407219487606,0.3323857455925272,0.1848729516985636,1651684870
unknown,2898217,0.35,2188153.835,0.0016506804212462,0.7296007461908274,0.4058039350313381,0.6325407374215498,0.3518191581538659,1651684913
True,149603,0.97,112950.265,8.520643659867347e-05,0.0376612449766136,0.0209471844559925,0.0326511065046116,0.018160545437865,1651687346
unknown,4426347,0.22,3341891.985,0.0025210273525211,1.1142940898143687,0.6197703727547518,0.9660576814861224,0.5373212824425811,1651684834
unknown,3055027,0.33,2306545.385,0.0017399916070047,0.7690762902961112,0.4277602326626969,0.6667647838042304,0.3708545727519129,1651684962
unknown,1441367,0.61,1088232.085,0.0008209310368169,0.3628515182730742,0.2018180144634838,0.3145807733082399,0.174969826114043,1651685414
unknown,1948728,0.49,1471289.64,0.0011098986569792,0.4905752063848078,0.2728579297912301,0.4253131653544307,0.2365591825701343,1651685418
unknown,1738022,0.54,1312206.61,0.0009898909871466,0.4375318163188175,0.2433551962365262,0.3793262262745947,0.2109812470539295,1651685679
unknown,4047041,0.24,3055515.955,0.0023049934986513,1.0188071264038796,0.5666605237058377,0.8832735086831824,0.4912767255295859,1651685230
True,1989996,0.54,1502446.98,0.0011334028596058,0.5009640639457852,0.2786362123666456,0.4343199758009614,0.2415687705404946,1651679059
True,146387,0.97,110522.185,8.337476276792587e-05,0.0368516451434232,0.0204968850287719,0.0319492090926692,0.0177701500973426,1651684992
unknown,5285368,0.18,3990452.84,0.0030102830383926,1.330545102969557,0.7400491862716675,1.1535404603120687,0.6415992040255725,1651684891
unknown,987454,0.73,745527.77,0.000562404742185,0.2485828960457817,0.1382618067806637,0.2155134972053021,0.119868607145589,1651685203
unknown,3277181,0.31,2474271.655,0.0018665194889064,0.8250016140966676,0.4588658977605664,0.7152502681489662,0.3978221991444549,1651685304
True,843270,0.82,636668.85,0.0004802846987731,0.2122858368577435,0.1180733824602769,0.1840450965698808,0.1023658827121677,1651684819
unknown,1611837,0.57,1216936.935,0.0009180222799535,0.4057658477394842,0.225686964512701,0.3517861376782135,0.1956634497766223,1651678726
unknown,1072620,0.7,809828.1,0.0006109110647812,0.2700226906333119,0.150186620530248,0.2341011200241745,0.1302070429574458,1651678725
True,796704,0.83,601511.52,0.0004537630185484,0.200563254198432,0.1115532819851678,0.1738819887077808,0.0967131621192677,1651685194
True,4302970,0.26,3248742.35,0.0024507579426281,1.083235010641627,0.6024953129188728,0.939130443615094,0.5223443527387152,1651685021
True,5233005,0.22,3950918.775,0.00298045967496,1.317363176332321,0.7327173986760368,1.1421121474446732,0.6352427764087271,1651678743
True,4513744,0.25,3407876.72,0.0025708043418824,1.1362955191120507,0.6320075677301225,0.9851322238093616,0.5479305428827669,1651685179
unknown,1889708,0.5,1426729.54,0.0010762837970629,0.4757174383018167,0.2645940391834704,0.4124319510345162,0.2293946511653979,1651684850
unknown,2643600,0.38,1995918.0,0.0015056632272899,0.6655031464621425,0.3701528500622436,0.5769701486974956,0.320910796705547,1651685641
True,2053623,0.53,1550485.365,0.0011696416378486,0.5169816039291211,0.287545168105377,0.4482066756236181,0.2492925529818563,1651685220
unknown,2878535,0.35,2173293.925,0.001639470531838,0.7246459750724025,0.4030480913352702,0.6282451078003273,0.3494299289585419,1651684896
unknown,5642003,0.17,4259712.265,0.0032134046169463,1.4203248406902889,0.7899846763919385,1.2313766492138434,0.6848916922927396,1651685243
unknown,1381998,0.63,1043408.49,0.0007871174038387,0.3479058924967423,0.193505257406688,0.3016233891510219,0.1677629290457983,1651685125
unknown,4110178,0.24,3103184.39,0.0023409531972371,1.0347013131788,0.5755008703900485,0.8970532651812585,0.4989410260938158,1651684888
True,514968,0.89,388800.84,0.0002933001894503,0.1296386837370694,0.072105035894558,0.1123926325973868,0.0625127822506665,1651685072
True,1115787,0.74,842419.185,0.0006354968434665,0.2808896048122086,0.1562307981965504,0.2435223904163763,0.1354471535495885,1651685140
unknown,4264634,0.23,3219798.67,0.0024289236615411,1.0735842584012076,0.5971275645227516,0.9307635471025856,0.5176906848984579,1651684890
unknown,8790641,0.1,6636933.955,0.005006712399004,2.2129668803597804,1.2308521788561095,1.918572191298344,1.0671098528001386,1651686096
unknown,3053053,0.33,2305055.015,0.001738867314672,0.7685793530850672,0.4274838361859143,0.6663339549823479,0.3706149457611818,1651685279
unknown,6116247,0.15,4617766.485,0.0034835104391444,1.539711614101846,0.8563875997634465,1.3348812002801524,0.7424609235958206,1651686261
unknown,1056024,0.71,797298.12,0.0006014588076621,0.2658447929866612,0.1478628738591809,0.230479015096128,0.1281924281964663,1651685540
unknown,4445716,0.22,3356515.58,0.002532058972679,1.119170065924153,0.6224823906670138,0.9702849983306232,0.5396725160714925,1651679064
unknown,1292878,0.64,976122.89,0.0007363590792752,0.3254707130396739,0.1810268105926666,0.2821727991782874,0.1569445109029634,1651684868
True,994871,0.77,751127.605,0.0005666290969122,0.2504500608352013,0.1393003238365389,0.2171322699367627,0.1207689685388274,1651685427
True,1473771,0.65,1112697.105,0.0008393867454025,0.3710089414679445,0.2063551732444707,0.3216530008382723,0.178903399066247,1651685063
True,2111231,0.51,1593979.405,0.0012024522927124,0.5314839133788832,0.2956113526213348,0.4607797185673938,0.2562856794671844,1651678730
True,51011048,0.01,38513341.24,0.0290533587377518,12.841584562086314,7.142489333432406,11.133247068306508,6.192312019392078,1651678719
True,564496,0.88,426194.48,0.0003215088777244,0.1421069239541888,0.0790398711033198,0.1232022019439936,0.0685250647212492,1651684820
True,3539655,0.32,2672439.525,0.002016011639731,0.8910771447611042,0.495617107916126,0.7725356603449213,0.4296843342838451,1651684858
True,654520,0.86,494162.6,0.0003727820757776,0.1647696774937212,0.0916448946220077,0.1428500914379954,0.079453220857813,1651684926
unknown,3536243,0.28,2669863.465,0.0020140683340374,0.8902182036445477,0.4951393648670973,0.7717909856031464,0.4292701461924699,1651685632
unknown,377512,0.91,285021.56,0.0002150120805948,0.0950353396229446,0.0528586558982817,0.0823926292839646,0.0458267804077411,1651685632
unknown,2481808,0.4,1873765.04,0.0014135145418345,0.62477342749089,0.347498980370433,0.5416587724310161,0.3012706092261311,1651685089
unknown,276859,0.94,209028.545,0.0001576851321849,0.0696968284257687,0.0387653759704125,0.0604249426532909,0.0336083531037604,1651679053
True,2545455,0.44,1921818.525,0.0014497647110838,0.6407960022990592,0.3564107364787366,0.5555498372873291,0.3089968194992123,1651684989
True,7086804,0.15,5350537.02,0.0040362914895638,1.784040838387236,0.9922835143109804,1.54670689880088,0.8602783771130493,1651685594
unknown,2645743,0.37,1997535.965,0.0015068837736267,0.6660426279430278,0.370452909661912,0.5774378620537743,0.3211709388743092,1651684906
unknown,765268,0.8,577777.34,0.000435858634673,0.192649516525492,0.1071516610914786,0.1670210288067162,0.0928970962222955,1651685278
unknown,2846574,0.35,2149163.37,0.0016212671340443,0.7166000732475892,0.398572960740309,0.6212695657657832,0.3455501324789285,1651685480
True,1582305,0.63,1194640.275,0.0009012023198883,0.3983314253906719,0.2215519388022917,0.3453407289812341,0.1920785134593624,1651684822
unknown,2096627,0.46,1582953.385,0.0011941345798317,0.5278074842856266,0.2935665227596655,0.4575923709915207,0.2545128767454838,1651684855
unknown,3559963,0.28,2687772.065,0.0020275780676398,0.8961895058968106,0.4984606031798059,0.7769679155195879,0.4321495546119946,1651684856
unknown,1812091,0.52,1368128.705,0.0010320770098362,0.4561780383476057,0.2537262249289382,0.3954919101692364,0.2199726004361293,1651684828
unknown,1301920,0.64,982949.6,0.0007415089532732,0.327746957346797,0.1822928576762884,0.2841462308943271,0.1580421336234247,1651684903
True,4329308,0.26,3268627.54,0.0024657587589696,1.0898653714645654,0.6061831196085912,0.9448787564371528,0.5255415643303444,1651684857
True,1501505,0.64,1133636.275,0.0008551826539915,0.3779907330642454,0.2102384457303332,0.3277059930095449,0.1822700733119088,1651685002
True,2187223,0.5,1651353.365,0.0012457335606683,0.5506142338153907,0.3062516368481202,0.4773651004480944,0.26551046886923,1651684824
True,2009792,0.54,1517392.96,0.0011446776777505,0.5059475335657597,0.2814080181692755,0.4386404861140252,0.2439718383766208,1651685246
unknown,3389986,0.29,2559439.43,0.0019307676128111,0.8533992848625408,0.4746606822405451,0.7398701492292437,0.4115157770013052,1651679087
unknown,2334532,0.43,1762571.66,0.0013296334488317,0.5876979843836279,0.3268776189141738,0.5095155375923217,0.2833925420088493,1651685396
unknown,3541171,0.28,2673584.105,0.0020168750780168,0.8914587844834663,0.4958293759297038,0.7728665298960732,0.4298683639281958,1651684908
unknown,4422176,0.22,3338742.88,0.0025186517581343,1.1132440770953893,0.6191863556804554,0.9651473537170888,0.5368149581374447,1651684847
unknown,9045902,0.09,6829656.01,0.0051520963833667,2.2772266014480964,1.266593435725431,1.9742833341061328,1.0980963904298309,1651685056
True,3412866,0.34,2576713.83,0.0019437989241443,0.8591591244718061,0.4778643050312184,0.744863747732118,0.4142932164886039,1651685096
True,4033076,0.28,3044972.38,0.0022970397284254,1.0152915599640455,0.5647051656520021,0.8802256239326299,0.4895814920313286,1651678724
